step,n_cumulative,t_seconds,telomere,centriolar,mito,epigenetic,proteostasis,tissue_load
47,47.0,28425600.0,0.008629986819918717,0.008629608692200707,0.11021875842023911,0.014795519410947058,0.013766942292042554,0.047011622176661196
48,48.0,29030400.0,0.008987205810394833,0.00889129169364841,0.11258065421527544,0.015279495330287173,0.014183979865699628,0.04810279152839036
49,49.0,29635200.0,0.009351752476215728,0.009156513061516658,0.11494345102380477,0.015770556937012396,0.014606356048366837,0.049197913063903975
50,50.0,30240000.0,0.009723633063265574,0.009425290537498219,0.11730716127012349,0.016268706934163206,0.015034081496941767,0.05029699713294419
51,51.0,30844800.0,0.010102853856052951,0.009697641886444688,0.11967179739188794,0.016773948062052974,0.015467166904744475,0.05140005411182684
52,52.0,31449600.0,0.010489421177769567,0.009973584896472603,0.12203737184018808,0.017286283098308035,0.015905623001593077,0.05250709440351199
53,53.0,32054400.0,0.01088334139034921,0.010253137379069752,0.12440389707962132,0.017805714857907995,0.016349460553879546,0.05361812843767481
54,54.0,32659200.0,0.011284620894526955,0.010536317169201677,0.12677138558836643,0.018332246193226254,0.01679869036464578,0.05473316667077651
55,55.0,33264000.0,0.011693266129898593,0.010823142125418368,0.12913984985825763,0.01886587999407075,0.01725332327365989,0.05585221958613558
56,56.0,33868800.0,0.012109283574980326,0.011113630129961145,0.1315093023948587,0.019406619187724922,0.017713370157492737,0.05697529769399913
57,57.0,34473600.0,0.01253267974726869,0.011407799088869748,0.13387975571753724,0.019954466738988895,0.018178841929594708,0.0581024115316144
58,58.0,35078400.0,0.01296346120330072,0.011705666932089609,0.13625122235953915,0.020509425650220903,0.018649749540372757,0.05923357166330056
59,59.0,35683200.0,0.013401634538714374,0.012007251613579325,0.13862371486806307,0.021071498961378915,0.01912610397726765,0.06036878868052061
60,60.0,36288000.0,0.013847206388309177,0.012312571111418327,0.14099724580433504,0.0216406897500625,0.019607916264831497,0.061508073201953506
61,61.0,36892800.0,0.014300183426107138,0.01262164342791475,0.14337182774368326,0.022217001131554902,0.020095197464805488,0.06265143587356645
62,62.0,37497600.0,0.014760572365413891,0.012934486589713495,0.14574747327561294,0.02280043625886535,0.020587958676197917,0.06379888736868736
63,63.0,38102400.0,0.015228379958880088,0.013251118647904486,0.14812419500388133,0.023390998322771583,0.021086211035362415,0.06495043838807762
64,64.0,38707200.0,0.015703612998563043,0.01357155767813114,0.15050200554657278,0.023988690551862625,0.02158996571607645,0.06610609966000491
65,65.0,39312000.0,0.016186278315988616,0.013895821780699024,0.15288091753617405,0.02459351621258174,0.022099233929620075,0.06726588194031623
66,66.0,39916800.0,0.016676382782213353,0.014223929080684719,0.1552609436196496,0.02520547860926966,0.022614026924854903,0.0684297960125112
67,67.0,40521600.0,0.01717393330788686,0.014555897728044883,0.15764209645851704,0.025824581084208004,0.023134355988303365,0.06959785268781554
68,68.0,41126400.0,0.01767893684331444,0.014891745897725515,0.16002438872892288,0.02645082701766295,0.02366023244422818,0.07077006280525461
69,69.0,41731200.0,0.018191400378519962,0.015231491789771427,0.1624078331217181,0.027084219827929117,0.0241916676547121,0.07194643723172735
70,70.0,42336000.0,0.018711330943309006,0.015575153629435907,0.16479244234253407,0.02772476297137367,0.024728673019737902,0.0731269868620802
71,71.0,42940800.0,0.01923873560733222,0.015922749667290608,0.1671782291118585,0.02837245994248067,0.02527125997726861,0.07431172261918138
72,72.0,43545600.0,0.019773621480148957,0.016274298179335612,0.1695652061651116,0.02902731427389564,0.025819440003328004,0.07550065545399531
73,73.0,44150400.0,0.02031599571129116,0.016629817467109727,0.17195338625272213,0.029689329536470372,0.02637322461208134,0.07669379634565712
74,74.0,44755200.0,0.020865865490327488,0.016989325857800983,0.17434278214020402,0.030358509339307935,0.02693262535591636,0.07789115630154762
75,75.0,45360000.0,0.021423238046927678,0.01735284170435731,0.17673340660823256,0.031034857329807944,0.027497653825524528,0.07909274635736811
76,76.0,45964800.0,0.0219881206509272,0.01772038338559747,0.17912527245272122,0.03171837719371204,0.02806832164998253,0.08029857757721567
77,77.0,46569600.0,0.022560520612392145,0.018091969306322158,0.18151839248489823,0.032409072655149605,0.028644640496834035,0.0815086610536586
78,78.0,47174400.0,0.023140445281684338,0.018467617897425324,0.18391277953138355,0.0331069474766837,0.029226622072171693,0.08272300790781188
79,79.0,47779200.0,0.023727902049526753,0.018847347616005712,0.18630844643426572,0.033812005459357246,0.029814278120719406,0.08394162928941301
80,80.0,48384000.0,0.02432289834706915,0.0192311769454786,0.18870540605117914,0.03452425044273944,0.03040762042591485,0.08516453637689804
81,81.0,48988800.0,0.02492544164595398,0.019619124395687765,0.1911036712553811,0.03524368630497238,0.031006660809992235,0.08639174037747771
82,82.0,49593600.0,0.025535539458382533,0.020011208503017637,0.1935032549358294,0.03597031696281792,0.03161141113406536,0.08762325252721374
83,83.0,50198400.0,0.026153199337181354,0.020407447830505684,0.1959041699972596,0.036704146371704806,0.03222188329821089,0.08885908409109565
84,84.0,50803200.0,0.02677842887586891,0.02080786096795501,0.19830642936026283,0.03744517852577599,0.03283808924155192,0.09009924636311721
85,85.0,51408000.0,0.027411235708722507,0.02121246653204715,0.2007100459613635,0.038193417457936175,0.03346004094234174,0.09134375066635377
86,86.0,52012800.0,0.02805162751084549,0.021621283166455105,0.20311503275309709,0.03894886723989967,0.03408775041804798,0.09259260835303915
87,87.0,52617600.0,0.028699611998234655,0.022034329541956575,0.20552140270408836,0.03971153198223836,0.03472122972543685,0.0938458308046432
88,88.0,53222400.0,0.02935519692784796,0.02245162435654741,0.20792916879912937,0.040481415834430025,0.03536049096065779,0.09510342943194934
89,89.0,53827200.0,0.030018390097672487,0.022873186335555278,0.21033834403925777,0.041258522984906815,0.0360055462593283,0.09636541567513227
90,90.0,54432000.0,0.030689199346792637,0.023299034231753564,0.21274894144183534,0.04204285766110399,0.03665640779661905,0.09763180100383617
91,91.0,55036800.0,0.031367632555458616,0.023729186825475465,0.2151609740406264,0.04283442412950889,0.03731308778733925,0.09890259691725259
92,92.0,55641600.0,0.03205369764515517,0.024163662924728328,0.21757445488587657,0.043633226695710174,0.0379755984860223,0.10017781494419917
93,93.0,56246400.0,0.03274740257867058,0.024602481365308185,0.21998939704439163,0.044439269704447205,0.03864395218701167,0.10145746664319802
94,94.0,56851200.0,0.0334487553601659,0.025045661010914527,0.22240581359961642,0.04525255753965978,0.0393181612245471,0.10274156360255465
95,95.0,57456000.0,0.0341577640352445,0.025493220753265287,0.22482371765171394,0.04607309462453803,0.039998237972851,0.10403011744043691
96,96.0,58060800.0,0.03487443669102184,0.025945179512212053,0.22724312231764465,0.04690088542157257,0.040684194846215146,0.10532313980495436
97,97.0,58665600.0,0.03559878145619548,0.0264015562358555,0.22966404073124577,0.047735934432604904,0.04137604429908766,0.10662064237423748
98,98.0,59270400.0,0.03633080650111544,0.02686236990066105,0.23208648604331078,0.048578246198878045,0.042073798826160226,0.10792263685651748
99,99.0,59875200.0,0.037070520037854736,0.027327639511574745,0.23451047142166914,0.04942782530108738,0.0427774709624556,0.10922913499020614
100,100.0,60480000.0,0.03781793032028021,0.027797384102139368,0.23693601005126602,0.05028467635943178,0.04348707328341536,0.11054014854397581
